Topology.workers,Component.bolt_num,Topology.acker.executors,Message.size,Component.spout_num,Topology.serialized.message.size.metrics,Topology.max.spout.pending,Storm.messaging.netty.min_wait_ms,Topology.transfer.buffer.size,Storm.messaging.netty.max_wait_ms,Topology.level,opology.priority,<$throughput,<$latency
4,10,4,10,1,0,1000,1000,1024,10000,5,29,8613.5,60.8
2,1,2,1000000,10,1,1000,10,512,100,2,29,0,0
2,1,2,10,1,1,1,1000,512,10000,2,0,nan,nan
2,1,4,1000000,1,1,1,10,1024,100,2,29,nan,nan
2,1,4,10,10,0,1,1000,512,10000,2,29,nan,nan
2,1,4,10,1,1,1,1000,1024,10000,5,29,nan,nan
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0,0
2,10,2,1000000,1,0,1,1000,512,10000,2,0,nan,nan
2,1,2,1000000,10,0,1,1000,512,10000,2,0,0,0
4,1,2,10,1,0,1000,10,512,100,2,29,0,91.2
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,nan,nan
2,1,2,1000000,10,0,1000,10,512,100,2,0,nan,nan
2,1,2,1000000,1,1,1,1000,512,10000,2,0,nan,nan
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,2368.5,568.225
4,1,4,10,10,1,1,10,512,100,5,0,4020.833333,2.233333333
2,1,4,10,10,0,1000,1000,512,10000,2,0,17519.4,772.08
2,10,4,1000000,10,0,1,10,1024,100,2,0,0,0
4,10,4,10,10,1,1,1000,512,10000,2,29,4603.8,2.2
2,1,4,10,1,1,1000,10,1024,100,2,29,nan,nan
2,1,4,10,10,0,1,10,512,100,2,0,2494.333333,1.4
2,1,4,10,1,0,1000,1000,1024,10000,2,0,nan,nan
4,1,2,1000000,10,1,1,1000,512,10000,2,0,392.3333333,0.6
4,1,4,10,1,1,1,10,512,100,5,29,nan,nan
4,1,2,1000000,10,1,1000,10,1024,100,2,29,2659.666667,529.45
2,10,4,1000000,1,1,1,10,512,100,5,0,nan,nan
4,10,4,10,1,1,1,10,1024,100,2,29,nan,nan
4,10,4,10,1,1,1,10,512,100,2,29,nan,nan
2,1,2,10,1,1,1000,10,512,100,5,29,nan,nan
2,10,2,10,10,0,1000,1000,1024,10000,2,29,0,1110.5
4,1,2,10,1,0,1000,10,512,100,5,29,6970,61.5
4,1,2,1000000,1,0,1,10,512,100,5,29,nan,nan
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,6343,16.2
4,1,2,10,10,1,1,1000,512,10000,2,29,3789.8,2.14
4,1,4,10,10,0,1000,10,1024,100,5,29,8606.222222,1614.533333
4,1,2,1000000,10,1,1,10,512,100,5,29,nan,nan
4,10,4,10,1,0,1000,10,512,100,5,29,3888.333333,31.7
4,1,4,10,10,0,1,1000,1024,10000,2,29,nan,nan
4,10,4,10,10,1,1,1000,1024,10000,2,29,3679.833333,2.616666667
4,10,2,1000000,1,1,1000,10,512,100,5,0,nan,nan
4,1,4,10,10,1,1,1000,1024,10000,2,29,4556,2.04
4,10,4,10,10,0,1000,10,512,100,2,0,10246.77778,1608.188889
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,nan,nan
2,1,2,1000000,1,1,1000,10,512,100,5,29,0,48.5
4,10,2,10,10,0,1,10,1024,100,2,0,3558.4,2.92
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,922.3333333,469.1
2,1,4,1000000,1,0,1000,10,1024,100,5,0,nan,nan
2,10,2,1000000,10,0,1,1000,1024,10000,5,0,0,0
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,nan,nan
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,nan,nan
4,1,4,1000000,1,0,1,10,1024,100,2,29,nan,nan
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,nan,nan
2,10,4,10,10,1,1,1000,1024,10000,2,29,5365.4,1.44
2,1,4,10,1,0,1,1000,512,10000,2,0,nan,nan
2,10,4,10,10,0,1,10,512,100,2,0,nan,nan
4,10,4,1000000,10,1,1,10,512,100,5,29,0,44
4,1,2,1000000,1,0,1000,10,512,100,5,29,0,106.2
4,1,2,10,1,0,1000,1000,1024,10000,2,0,0,110.3
4,10,4,10,1,0,1000,10,512,100,2,29,3056,38.2
2,10,4,10,10,1,1000,10,512,100,5,0,nan,nan
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,nan,nan
4,10,4,1000000,10,1,1,10,512,100,5,0,0.25,40.2
4,1,4,10,10,1,1000,1000,512,10000,2,0,9673.5,1532.675
2,10,4,1000000,10,0,1000,1000,512,10000,2,0,nan,nan
2,1,4,10,1,0,1,1000,1024,10000,5,29,nan,nan
2,1,2,10,1,1,1,10,1024,100,2,0,nan,nan
4,10,2,10,1,1,1,1000,1024,10000,2,0,nan,nan
2,10,4,10,10,1,1000,10,512,100,5,0,0,939.8
4,1,2,10,1,1,1,10,512,100,5,0,0,1.5
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0,287.5
4,1,2,10,1,0,1000,1000,512,10000,5,29,0,92.5
4,10,4,1000000,1,0,1,10,512,100,2,0,nan,nan
2,1,4,1000000,10,1,1,10,512,100,2,29,nan,nan
2,10,2,10,1,0,1,10,512,100,5,0,nan,nan
2,10,4,10,1,0,1000,1000,512,10000,2,0,nan,nan
2,1,4,10,10,0,1,1000,512,10000,2,29,nan,nan
2,1,4,1000000,10,1,1,1000,1024,10000,2,0,0,0
2,1,4,1000000,1,0,1,1000,512,10000,5,0,nan,nan
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,nan,nan
2,1,4,10,1,0,1,10,1024,100,5,29,nan,nan
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,nan,nan
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,55.5,1631.3
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,nan,nan
2,10,4,1000000,10,1,1000,1000,1024,10000,5,0,nan,nan
2,10,2,1000000,1,0,1,10,1024,100,5,0,nan,nan
2,10,4,10,1,0,1,10,512,100,5,0,nan,nan
4,1,2,10,10,1,1,10,512,100,5,0,5158.166667,1.75
2,1,4,10,1,0,1,10,512,100,5,0,nan,nan
2,10,2,10,10,1,1000,10,512,100,5,0,nan,nan
4,10,2,1000000,1,0,1,10,1024,100,2,0,nan,nan
2,1,4,1000000,1,0,1,1000,512,10000,2,29,nan,nan
4,1,4,10,1,1,1000,10,512,100,2,29,5601.5,39.2
4,10,2,10,10,0,1000,1000,1024,10000,5,29,6212.25,1679.125
4,10,4,10,10,1,1000,1000,1024,10000,2,29,10886.88889,1248.211111
2,1,2,1000000,1,1,1000,10,1024,100,2,0,nan,nan
4,1,2,10,10,1,1000,1000,1024,10000,2,0,nan,nan
4,10,2,10,1,1,1000,1000,1024,10000,2,0,0,37.7
4,10,4,1000000,1,1,1000,10,512,100,2,29,6846.5,25.9
4,10,4,10,1,0,1,10,512,100,5,29,0,1.5
2,10,2,1000000,10,0,1000,10,1024,100,2,0,nan,nan
4,1,2,1000000,10,0,1000,10,1024,100,2,0,nan,nan
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,0,0
2,1,2,10,10,1,1000,1000,512,10000,5,29,nan,nan
2,10,2,10,1,1,1,1000,512,10000,5,0,nan,nan
2,10,4,10,10,1,1,1000,1024,10000,5,0,0,1.6
4,10,2,10,10,0,1,10,512,100,5,29,4587.8,2.02
2,1,2,1000000,10,1,1,1000,512,10000,5,0,nan,nan
2,10,2,1000000,10,1,1000,10,1024,100,2,0,0,0
4,1,4,10,1,1,1,1000,1024,10000,2,29,nan,nan
2,10,4,10,10,0,1,10,1024,100,2,0,nan,nan
4,10,2,1000000,10,1,1000,10,512,100,5,0,1724,609.1
2,1,4,1000000,1,1,1000,10,1024,100,2,29,0,10.4
2,1,2,10,10,1,1,10,1024,100,5,0,0,1.5
2,10,2,1000000,10,0,1000,10,512,100,5,0,nan,nan
2,1,2,10,1,0,1000,10,1024,100,2,29,nan,nan
2,1,2,1000000,1,1,1000,10,512,100,2,29,nan,nan
4,1,2,1000000,1,0,1,10,1024,100,5,29,0,1.5
2,1,4,10,1,0,1,1000,512,10000,5,29,nan,nan
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0,0
2,1,4,10,1,1,1000,1000,1024,10000,2,29,nan,nan
4,10,4,1000000,1,1,1,10,512,100,5,29,nan,nan
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,nan,nan
2,1,2,1000000,1,0,1000,10,512,100,2,29,nan,nan
4,10,4,10,10,1,1000,1000,512,10000,5,0,7374.714286,1794.314286
4,1,4,10,10,0,1,1000,1024,10000,5,29,5361.625,2.475
2,10,2,10,10,1,1,1000,1024,10000,2,0,0,0
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,nan,nan
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,824.5,1.4
4,10,2,1000000,1,1,1,10,512,100,5,0,nan,nan
4,1,4,10,1,0,1000,10,1024,100,5,29,5248,27.3
2,10,2,1000000,1,1,1000,10,1024,100,2,0,nan,nan
4,1,4,10,10,1,1000,10,1024,100,5,0,11751.83333,1288.85
2,10,2,1000000,1,1,1,10,1024,100,5,0,nan,nan
4,1,2,1000000,10,1,1,10,1024,100,5,29,1186.6,1.22
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,0,70.1
4,1,2,1000000,1,0,1,1000,512,10000,2,0,0,1.4
4,10,2,1000000,1,1,1000,10,1024,100,5,0,7267.5,69.4
2,10,4,10,1,1,1,10,512,100,5,0,nan,nan
4,10,2,10,10,0,1000,10,512,100,2,29,9475.5,1554.633333
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,15507,19.6
2,1,2,10,1,0,1000,10,1024,100,2,0,nan,nan
2,1,4,1000000,10,1,1,1000,512,10000,5,0,0,0
2,10,4,1000000,10,0,1,10,1024,100,5,29,nan,nan
4,10,4,10,1,0,1,1000,512,10000,5,29,nan,nan
4,10,4,10,1,1,1,1000,512,10000,5,29,nan,nan
2,10,2,1000000,10,1,1,10,1024,100,2,0,0,0
2,10,4,1000000,10,1,1,10,1024,100,5,29,0,0
2,1,2,1000000,1,1,1,10,512,100,5,0,nan,nan
2,10,2,10,10,0,1,10,512,100,2,0,nan,nan
2,10,4,10,1,1,1000,10,512,100,5,0,0,11.8
2,1,2,10,1,0,1,1000,1024,10000,2,29,nan,nan
4,1,2,10,10,1,1,1000,512,10000,2,0,1016.5,6.8
2,1,4,1000000,10,0,1000,10,1024,100,2,0,0,0
4,1,4,10,1,1,1000,1000,1024,10000,2,29,nan,nan
2,1,4,1000000,1,1,1,10,512,100,5,0,nan,nan
4,1,2,10,10,1,1000,10,512,100,5,0,7412.5,1657.75
4,10,4,1000000,1,1,1,1000,512,10000,5,29,nan,nan
4,1,4,1000000,10,0,1,1000,512,10000,2,29,0,59
2,10,4,1000000,10,0,1000,10,1024,100,2,0,nan,nan
4,1,2,1000000,10,1,1000,10,512,100,2,29,0,705.2
4,1,4,1000000,10,1,1000,10,512,100,2,0,38.5,638.3
4,1,4,10,1,1,1000,10,512,100,5,29,0,50.7
2,1,4,10,1,1,1,1000,1024,10000,5,0,nan,nan
4,10,2,10,10,1,1000,10,1024,100,5,29,7815.714286,1899.842857
2,1,2,10,1,0,1,1000,1024,10000,5,0,nan,nan
4,1,2,10,10,1,1000,10,512,100,2,0,nan,nan
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,947.3333333,1478.4
2,10,2,10,10,0,1,1000,1024,10000,5,29,0,1.5
2,1,4,10,1,0,1000,1000,1024,10000,5,0,nan,nan
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,nan,nan
2,1,2,10,1,0,1,10,512,100,5,0,nan,nan
4,1,2,1000000,1,1,1000,10,512,100,2,0,nan,nan
2,1,4,1000000,1,0,1,10,1024,100,5,29,nan,nan
2,10,4,1000000,10,0,1000,10,1024,100,5,29,0,0
4,10,2,1000000,10,0,1,10,1024,100,2,29,737,0.6
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,nan,nan
2,1,2,10,10,1,1000,1000,1024,10000,5,29,nan,nan
2,1,4,10,10,1,1000,10,512,100,5,29,16877.4,698.62
2,1,4,1000000,10,0,1000,10,512,100,5,29,nan,nan
4,1,4,10,10,1,1000,1000,512,10000,2,0,8305.666667,1556.811111
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,nan,nan
2,1,4,1000000,10,1,1000,10,1024,100,2,29,0,0
2,1,2,10,1,0,1,10,512,100,2,29,nan,nan
4,1,2,10,10,0,1,10,512,100,2,29,4651.8,2.04
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,0,56.6
4,1,2,10,10,1,1,10,1024,100,5,0,4224,2.066666667
2,1,2,1000000,10,1,1,10,1024,100,5,0,0,0
4,1,2,10,10,1,1,1000,1024,10000,5,29,nan,nan
4,1,4,10,10,0,1000,1000,1024,10000,2,29,nan,nan
4,10,4,10,10,0,1000,1000,512,10000,5,0,11335.16667,1392.1
4,1,2,10,10,0,1,1000,1024,10000,5,0,nan,nan
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,1066.857143,1.185714286
2,10,2,10,1,1,1000,10,1024,100,5,0,nan,nan
4,1,4,10,1,0,1000,10,512,100,2,29,10480.33333,36
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,64.66666667,1178.2
2,1,2,10,10,0,1000,1000,512,10000,5,0,nan,nan
2,1,4,10,10,0,1000,10,1024,100,5,29,16661.57143,581.3428571
4,10,4,10,10,1,1000,1000,1024,10000,5,0,9386.4,1532.94
2,1,2,1000000,10,0,1,10,512,100,5,0,nan,nan
2,1,4,1000000,1,1,1,1000,512,10000,5,29,nan,nan
4,10,2,1000000,10,0,1000,10,1024,100,5,29,2175.75,578.875
2,1,4,1000000,10,1,1,10,512,100,5,29,nan,nan
4,1,2,10,1,0,1000,10,1024,100,5,0,6159,61
2,1,4,10,10,0,1000,1000,512,10000,2,29,nan,nan
2,10,4,10,10,0,1000,1000,1024,10000,2,0,nan,nan
4,10,4,1000000,10,1,1000,10,1024,100,2,0,nan,nan
2,1,4,1000000,10,0,1,1000,1024,10000,5,29,0,0
2,1,4,1000000,1,0,1000,10,1024,100,2,0,0,13.7
2,1,2,1000000,1,1,1,10,512,100,2,0,nan,nan
4,1,4,1000000,10,0,1,10,1024,100,2,29,0,8.2
2,1,2,1000000,1,1,1000,10,1024,100,2,0,nan,nan
4,10,2,1000000,1,0,1000,10,512,100,5,0,5804,61.6
4,1,2,10,1,0,1,10,512,100,5,0,nan,nan
2,1,4,10,1,1,1000,1000,1024,10000,2,29,0,10.7
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,nan,nan
2,1,4,1000000,10,0,1,10,1024,100,5,0,0,0
4,1,2,10,1,0,1,1000,1024,10000,2,0,nan,nan
4,1,4,10,10,0,1000,1000,512,10000,5,0,nan,nan
4,1,4,1000000,10,1,1,10,512,100,2,0,nan,nan
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,nan,nan
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0,40.2
4,1,2,10,1,1,1000,10,1024,100,2,0,0,88.4
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,nan,nan
4,10,4,1000000,10,1,1,10,1024,100,5,0,nan,nan
2,1,4,10,1,0,1,1000,1024,10000,2,29,nan,nan
2,1,4,10,1,1,1,10,1024,100,5,29,nan,nan
2,10,2,10,10,1,1,10,1024,100,2,0,nan,nan
2,1,4,10,10,1,1000,10,512,100,2,29,11344.5,708.3
2,1,2,1000000,1,1,1000,10,1024,100,2,29,0,44.4
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,nan,nan
4,1,4,1000000,10,1,1000,10,1024,100,2,0,217.6666667,2518.566667
2,1,4,1000000,1,0,1,1000,512,10000,5,29,nan,nan
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.6,81.9
4,1,4,1000000,10,0,1000,10,512,100,5,29,43,1696.433333
2,1,4,10,1,0,1,10,1024,100,2,0,nan,nan
4,10,2,10,10,0,1000,10,1024,100,5,0,7655.666667,1800.5
4,10,4,1000000,1,0,1000,10,512,100,5,29,0,45.3
4,10,4,10,1,1,1000,10,512,100,5,0,4756.333333,19
4,10,2,10,1,1,1000,1000,1024,10000,5,0,2878,92.2
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,0,76.1
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,95.75,338.675
2,10,4,1000000,10,1,1000,1000,512,10000,5,0,0,0
2,1,2,10,10,0,1000,10,1024,100,5,29,nan,nan
4,10,2,10,10,0,1000,1000,1024,10000,2,29,5329.2,1799.22
2,1,4,1000000,1,1,1000,10,1024,100,2,29,0,17.2
4,10,4,10,10,1,1,10,512,100,5,0,1538.333333,4
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,nan,nan
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,4907,42.2
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,nan,nan
2,10,4,10,1,0,1000,1000,512,10000,5,0,nan,nan
4,10,4,1000000,10,1,1,10,1024,100,2,0,0.2,1.6
4,10,4,1000000,10,0,1,10,512,100,2,29,0,0
4,1,4,10,10,0,1,10,1024,100,5,0,nan,nan
4,10,2,10,10,1,1000,1000,512,10000,5,29,7208.777778,1572.022222
2,1,4,10,1,1,1,1000,512,10000,5,29,nan,nan
2,1,4,10,1,0,1000,10,512,100,5,29,0,18.6
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,nan,nan
4,10,2,1000000,1,0,1,10,512,100,2,0,nan,nan
4,10,2,1000000,10,0,1000,10,512,100,2,29,1979.2,529.48
4,1,2,10,10,0,1000,10,1024,100,2,0,nan,nan
2,1,2,1000000,1,1,1000,1000,512,10000,5,0,0,57.4
4,1,4,10,10,1,1000,10,1024,100,5,29,10390.625,1461
4,1,4,10,10,1,1,1000,512,10000,5,29,nan,nan
4,10,2,1000000,10,1,1000,10,1024,100,2,29,2754.333333,468.6333333
2,1,2,10,1,0,1000,1000,1024,10000,2,29,nan,nan
2,10,2,10,10,0,1000,1000,512,10000,5,29,0,1111.9
2,1,2,10,1,0,1000,1000,1024,10000,2,0,0,41
2,10,4,10,10,1,1000,1000,1024,10000,5,29,0,1021.9
2,1,2,1000000,1,0,1,10,512,100,2,0,nan,nan
4,10,2,10,10,0,1000,10,1024,100,2,29,7708.5,1598.316667
2,10,4,1000000,1,1,1000,1000,512,10000,2,0,nan,nan
2,1,4,10,1,0,1,10,512,100,2,29,nan,nan
2,1,2,10,10,1,1000,10,512,100,5,29,nan,nan
2,10,4,1000000,10,1,1000,10,512,100,5,29,0,0
4,10,4,10,10,0,1,10,512,100,2,29,0,2.6
4,10,2,1000000,10,1,1000,10,512,100,5,0,1391,616.05
4,10,2,10,10,0,1,1000,1024,10000,2,0,3185.6,3.22
2,1,4,1000000,1,1,1,10,1024,100,2,0,nan,nan
4,10,4,10,1,0,1,10,1024,100,5,0,0,1.5
2,1,4,1000000,10,0,1,10,512,100,2,0,0,0
4,10,4,10,10,0,1,10,512,100,2,29,4038,2.6
4,10,2,10,10,1,1,1000,512,10000,2,0,4443.25,2.15
4,1,4,10,10,1,1000,10,512,100,5,0,9930,1595.777778
4,10,4,1000000,10,0,1,10,512,100,2,0,nan,nan
2,10,2,1000000,10,1,1000,10,512,100,2,0,0,0
4,1,4,10,10,0,1000,10,1024,100,2,29,8659.875,1694.55
4,1,2,10,10,0,1000,1000,512,10000,5,0,7076.666667,1910.233333
2,10,2,1000000,10,1,1000,10,512,100,5,29,0,0
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,0,353
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,nan,nan
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,0,0
4,1,2,1000000,10,1,1,10,1024,100,2,29,nan,nan
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,nan,nan
2,10,4,10,1,1,1,10,512,100,2,0,nan,nan
4,10,2,10,10,0,1,1000,512,10000,5,0,4319.8,2.26
4,1,2,10,1,1,1,1000,1024,10000,2,29,nan,nan
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,2216.833333,481.2666667
2,10,4,1000000,10,0,1000,10,512,100,2,0,nan,nan
4,10,4,1000000,1,1,1,10,512,100,2,29,nan,nan
2,10,4,10,1,1,1000,10,1024,100,5,0,0,12.3
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,0,0
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,54.66666667,902.0666667
2,1,2,10,1,0,1,1000,512,10000,5,0,nan,nan
2,1,2,10,10,1,1,10,512,100,5,0,nan,nan
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,nan,nan
2,1,4,10,1,0,1000,10,1024,100,5,29,0,15.3
4,10,4,10,10,1,1,10,1024,100,5,0,2363.25,3.8
4,10,2,10,1,0,1,1000,1024,10000,5,0,0,1.5
2,1,2,10,10,0,1,10,1024,100,5,0,28.5,2
4,1,2,1000000,1,1,1000,1000,1024,10000,2,29,0,106.7
2,1,4,1000000,10,0,1,10,1024,100,5,0,0,0
4,10,2,1000000,10,0,1000,10,1024,100,2,29,0,629.3
2,10,2,10,10,0,1000,10,512,100,2,0,0,1111.1
2,10,2,1000000,10,1,1000,10,1024,100,5,29,nan,nan
4,1,2,10,1,0,1,10,1024,100,5,29,0,1.4
4,10,4,10,1,1,1,10,512,100,5,0,nan,nan
2,1,4,1000000,10,1,1,10,512,100,5,0,nan,nan
4,10,4,10,1,1,1,10,512,100,5,29,nan,nan
2,10,4,1000000,1,0,1,1000,512,10000,2,0,nan,nan
4,10,4,1000000,10,1,1,10,1024,100,2,29,nan,nan
4,10,4,1000000,1,1,1,10,1024,100,5,29,nan,nan
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,78,2200.6
4,1,4,1000000,1,1,1000,10,512,100,5,29,3736.5,52.1
4,1,4,1000000,1,1,1,10,512,100,5,29,0,1.7
2,1,4,1000000,10,0,1000,10,512,100,2,29,nan,nan
2,1,2,1000000,1,0,1000,10,1024,100,2,0,nan,nan
4,10,4,1000000,1,0,1,10,512,100,5,0,nan,nan
4,1,4,1000000,10,1,1,10,1024,100,2,0,0,61.6
2,1,4,10,1,0,1,10,512,100,2,29,nan,nan
2,10,2,10,10,0,1,1000,512,10000,2,0,4443.125,2.2
4,1,2,10,1,0,1000,10,1024,100,2,29,0,194.6
4,10,4,1000000,1,0,1,10,512,100,5,29,nan,nan
2,10,2,10,10,1,1,1000,512,10000,5,29,4903.833333,1.516666667
2,1,4,10,1,1,1000,10,512,100,2,29,nan,nan
2,1,2,1000000,1,1,1000,10,512,100,5,0,nan,nan
2,1,2,10,1,0,1,1000,1024,10000,5,29,nan,nan
2,1,2,10,10,1,1,1000,512,10000,5,0,0,2.1
4,1,4,10,10,0,1000,1000,512,10000,2,0,6980.777778,1988.6
2,1,4,10,1,1,1000,1000,512,10000,2,29,0,13.5
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,1820,600.02
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,nan,nan
2,1,4,10,10,1,1000,10,512,100,2,29,16281.5,559.9666667
4,10,4,1000000,1,1,1,10,512,100,2,29,nan,nan
4,1,2,1000000,1,1,1,1000,1024,10000,5,0,nan,nan
4,10,4,1000000,1,0,1,1000,512,10000,2,29,nan,nan
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0,84.8
4,1,2,1000000,10,0,1000,10,1024,100,5,0,nan,nan
4,1,2,10,10,1,1,1000,1024,10000,2,29,4607,2.28
2,1,2,10,10,0,1,10,1024,100,2,29,nan,nan
2,10,4,10,1,0,1000,1000,1024,10000,2,0,nan,nan
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,nan,nan
2,10,4,1000000,10,1,1,1000,1024,10000,2,29,nan,nan
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,130.25,1590.075
2,10,4,10,10,1,1,10,1024,100,2,29,4069.5,1.3
2,1,4,1000000,1,1,1000,1000,512,10000,2,29,nan,nan
2,1,4,10,10,1,1000,1000,1024,10000,2,0,0,874.9
4,1,2,1000000,1,1,1,10,1024,100,5,0,nan,nan
2,1,4,1000000,1,1,1000,10,512,100,5,29,nan,nan
4,10,4,10,1,0,1000,1000,512,10000,2,29,nan,nan
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,0,1.5
2,1,2,1000000,10,1,1,10,512,100,5,0,nan,nan
4,1,2,1000000,10,1,1,1000,512,10000,5,29,958.6666667,2.933333333
4,10,4,1000000,10,0,1,10,1024,100,2,29,nan,nan
2,1,4,10,10,0,1000,1000,512,10000,2,29,nan,nan
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,nan,nan
2,1,4,1000000,1,1,1,10,512,100,5,29,nan,nan
2,1,2,1000000,1,1,1,10,1024,100,5,0,nan,nan
2,10,4,10,10,1,1,10,512,100,5,0,2424.333333,1.4
4,10,4,1000000,10,1,1000,10,512,100,5,29,nan,nan
2,10,2,10,1,1,1,10,512,100,5,0,nan,nan
4,1,2,1000000,1,1,1000,10,1024,100,5,0,0,111
4,10,2,10,10,0,1,10,512,100,5,29,4221,1.757142857
2,10,2,10,10,0,1000,10,1024,100,2,0,10058.5,855.9
2,1,4,1000000,10,0,1000,10,512,100,2,29,nan,nan
4,10,2,10,1,1,1,10,1024,100,5,0,nan,nan
2,1,2,10,1,0,1,1000,1024,10000,5,0,nan,nan
2,1,4,1000000,10,1,1,1000,512,10000,2,29,0,0
2,10,2,1000000,10,1,1000,10,1024,100,2,29,0,0
4,1,4,10,10,1,1000,10,512,100,2,29,5943.5,1749.183333
2,1,4,10,1,0,1000,1000,512,10000,2,29,nan,nan
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,nan,nan
2,1,4,1000000,1,0,1,10,512,100,2,29,nan,nan
4,10,4,10,10,1,1,1000,1024,10000,5,0,0,7.7
2,1,2,10,10,0,1,10,1024,100,2,0,nan,nan
4,1,2,1000000,10,0,1000,10,512,100,2,0,nan,nan
4,10,4,1000000,10,1,1000,10,512,100,2,29,0,913.4
2,1,2,10,1,0,1000,10,1024,100,5,0,nan,nan
2,1,4,1000000,10,1,1000,1000,1024,10000,5,0,0,0
2,1,2,10,1,1,1000,10,1024,100,2,29,nan,nan
2,10,2,10,10,1,1000,10,1024,100,2,0,0,1174.1
2,10,2,10,1,0,1000,10,512,100,5,0,0,37
2,10,4,1000000,10,0,1,10,512,100,5,29,nan,nan
2,1,4,10,10,1,1000,1000,512,10000,2,0,6076.333333,815.6666667
4,10,2,1000000,1,0,1000,10,512,100,5,0,0,107.9
4,10,4,1000000,1,1,1,10,512,100,5,29,nan,nan
2,10,2,1000000,1,1,1,10,1024,100,2,0,nan,nan
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,nan,nan
2,1,2,10,1,1,1,10,1024,100,2,29,nan,nan
4,1,2,10,1,0,1,10,512,100,2,29,nan,nan
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,10362,27.93333333
4,10,4,10,1,0,1,10,512,100,5,0,nan,nan
4,1,2,10,1,1,1000,1000,1024,10000,5,0,2228,71.2
2,1,2,10,1,0,1,1000,512,10000,2,0,nan,nan
2,10,4,1000000,10,1,1,1000,512,10000,5,0,nan,nan
4,10,2,1000000,1,0,1000,10,512,100,2,0,0,170.9
4,10,2,10,1,1,1000,10,1024,100,5,0,4771.5,74
4,10,4,10,10,1,1,1000,1024,10000,5,0,3434.25,2.325
2,1,4,10,1,0,1,10,512,100,5,29,nan,nan
4,10,2,10,10,1,1,10,512,100,5,29,4276,2.16
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,nan,nan
2,1,4,10,10,1,1,10,512,100,5,0,nan,nan
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,nan,nan
4,10,2,10,1,1,1000,10,512,100,5,0,0,33
